season,date_report,team_id,team_abbr,player_id,player_name,pos,status,designation,il_days,retro_date,expected_return,description,source
2025,2025-03-29,108,LAA,,,,,,,,,LHP Angel Perdomo roster status changed by Los Angeles Angels.,statsapi
2025,2025-04-04,108,LAA,,,,,,,,,Los Angeles Angels placed RHP Ryan Johnson on the paternity list.,statsapi
2025,2025-04-07,108,LAA,,,,,,,,,Los Angeles Angels activated RHP Ryan Johnson from the paternity list.,statsapi
2025,2025-04-10,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed 3B Yoán Moncada on the 10-day injured list. Right thumb sprain.,statsapi
2025,2025-04-09,108,LAA,,,,IL,15-Day-IL,15.0,,,"Los Angeles Angels placed RHP Ben Joyce on the 15-day injured list retroactive to April 9, 2025. Right shoulder inflammation.",statsapi
2025,2025-04-18,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated SS Zach Neto from the 10-day injured list.,statsapi
2025,2025-05-01,108,LAA,,,,IL,10-Day-IL,10.0,,,"Los Angeles Angels placed RF Mike Trout on the 10-day injured list retroactive to May 1, 2025. Left knee contusion.",statsapi
2025,2025-05-02,108,LAA,,,,IL,15-Day-IL,15.0,,,"Los Angeles Angels placed LHP Garrett McDaniels on the 15-day injured list retroactive to May 2, 2025. Left biceps tendinitis.",statsapi
2025,2025-05-06,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated 3B Yoán Moncada from the 10-day injured list.,statsapi
2025,2025-05-09,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels transferred RHP Ben Joyce from the 15-day injured list to the 60-day injured list.,statsapi
2025,2025-05-07,108,LAA,,,,IL,10-Day-IL,10.0,,,"Los Angeles Angels placed RF Gustavo Campero on the 10-day injured list retroactive to May 7, 2025. Left ankle inflammation.",statsapi
2025,2025-05-15,108,LAA,,,,IL,15-Day-IL,15.0,,,"Los Angeles Angels placed RHP Jose Fermin on the 15-day injured list retroactive to May 15, 2025. Right elbow impingement.",statsapi
2025,2025-05-19,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels activated RHP Sam Bachman from the 15-day injured list.,statsapi
2025,2025-05-21,108,LAA,,,,,,,,,1B Ryan Noda roster status changed by Los Angeles Angels.,statsapi
2025,2025-05-28,108,LAA,,,,IL,60-Day-IL,60.0,,,Los Angeles Angels activated RHP Robert Stephenson from the 60-day injured list.,statsapi
2025,2025-05-30,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated RF Mike Trout from the 10-day injured list.,statsapi
2025,2025-07-24,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels transferred RHP Robert Stephenson from the 15-day injured list to the 60-day injured list.,statsapi
2025,2025-06-02,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed 3B Yoán Moncada on the 10-day injured list. Right knee inflammation.,statsapi
2025,2025-05-31,108,LAA,,,,IL,15-Day-IL,15.0,,,"Los Angeles Angels placed RHP Robert Stephenson on the 15-day injured list retroactive to May 31, 2025. Right biceps inflammation.",statsapi
2025,2025-06-06,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels activated RHP José Fermin from the 15-day injured list.,statsapi
2025,2025-06-09,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels activated LHP Garrett McDaniels from the 15-day injured list.,statsapi
2025,2025-06-10,108,LAA,,,,,,,,,Los Angeles Angels activated 1B LaMonte Wade Jr..,statsapi
2025,2025-06-10,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed CF Chris Taylor on the 10-day injured list. Left hand fracture.,statsapi
2025,2025-06-12,108,LAA,,,,,,,,,RHP Michael Darrell-Hicks roster status changed by Los Angeles Angels.,statsapi
2025,2025-06-13,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated RF Gustavo Campero from the 10-day injured list.,statsapi
2025,2025-06-13,108,LAA,,,,,,,,,Los Angeles Angels reassigned RF Gustavo Campero to the minor leagues.,statsapi
2025,2025-06-18,108,LAA,,,,IL,10-Day-IL,10.0,,,"Los Angeles Angels placed RF Jorge Soler on the 10-day injured list retroactive to June 18, 2025. Low back inflammation.",statsapi
2025,2025-06-23,108,LAA,,,,,,,,,Los Angeles Angels placed SS Kevin Newman on the paternity list.,statsapi
2025,2025-06-26,108,LAA,,,,,,,,,Los Angeles Angels activated 3B Kevin Newman from the paternity list.,statsapi
2025,2025-07-01,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated RF Jorge Soler from the 10-day injured list.,statsapi
2025,2025-07-03,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed 2B Christian Moore on the 10-day injured list. Left thumb sprain.,statsapi
2025,2025-07-07,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels placed RHP Hunter Strickland on the 15-day injured list. Right shoulder inflammation.,statsapi
2025,2025-07-08,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated 3B Yoán Moncada from the 10-day injured list.,statsapi
2025,2025-07-09,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels transferred RHP Hunter Strickland from the 15-day injured list to the 60-day injured list. Right shoulder inflammation.,statsapi
2025,2025-07-21,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated CF Chris Taylor from the 10-day injured list.,statsapi
2025,2025-07-24,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels transferred RHP Robert Stephenson from the 15-day injured list to the 60-day injured list. Right biceps inflammation.,statsapi
2025,2025-07-24,108,LAA,,,,IL,10-Day-IL,10.0,,,"Los Angeles Angels placed RF Jorge Soler on the 10-day injured list retroactive to July 24, 2025. Low back inflammation.",statsapi
2025,2025-07-26,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed CF Chris Taylor on the 10-day injured list.,statsapi
2025,2025-07-30,108,LAA,,,,,,,,,Los Angeles Angels activated RHP Luis García.,statsapi
2025,2025-08-01,108,LAA,,,,,,,,,Los Angeles Angels activated 3B Oswald Peraza.,statsapi
2025,2025-08-01,108,LAA,,,,,,,,,Los Angeles Angels activated LHP Andrew Chafin.,statsapi
2025,2025-08-03,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels activated 2B Christian Moore from the 10-day injured list.,statsapi
2025,2025-08-05,108,LAA,,,,,,,,,Los Angeles Angels placed 3B Yoán Moncada on the restricted list.,statsapi
2025,2025-08-08,108,LAA,,,,,,,,,Los Angeles Angels activated 3B Yoán Moncada from the restricted list.,statsapi
2025,2025-08-12,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed RF Gustavo Campero on the 10-day injured list. Left ankle sprain.,statsapi
2025,2025-08-20,108,LAA,,,,,,,,,Los Angeles Angels placed RHP José Soriano on the paternity list.,statsapi
2025,2025-08-22,108,LAA,,,,IL,60-Day-IL,60.0,,,Los Angeles Angels activated RHP Robert Stephenson from the 60-day injured list.,statsapi
2025,2025-08-23,108,LAA,,,,,,,,,Los Angeles Angels placed RHP José Soriano on the restricted list.,statsapi
2025,2025-08-24,108,LAA,,,,,,,,,Los Angeles Angels activated RHP José Soriano from the restricted list.,statsapi
2025,2025-08-24,108,LAA,,,,IL,10-Day-IL,10.0,,,Los Angeles Angels placed 1B Nolan Schanuel on the 10-day injured list. Left wrist contusion.,statsapi
2025,2025-08-24,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels placed RHP Carson Fulmer on the 15-day injured list. Right elbow inflammation.,statsapi
2025,2025-08-24,108,LAA,,,,IL,15-Day-IL,15.0,,,Los Angeles Angels placed RHP Victor Mederos on the 15-day injured list. Right shoulder inflammation.,statsapi
2025,2025-08-25,108,LAA,,,,,,,,,Los Angeles Angels placed LHP Tyler Anderson on the paternity list.,statsapi
2025,2025-08-28,108,LAA,,,,,,,,,Los Angeles Angels activated LHP Tyler Anderson from the paternity list.,statsapi
2025,2025-08-29,108,LAA,,,,IL,15-Day-IL,15.0,,,"Los Angeles Angels placed LHP Tyler Anderson on the 15-day injured list retroactive to August 29, 2025. Left oblique strain.",statsapi
2025,2025-03-06,109,AZ,,,,,,,,,OF Slade Caldwell roster status changed by Arizona Diamondbacks.,statsapi
2025,2025-03-09,109,AZ,,,,,,,,,C Caleb Roberts roster status changed by Arizona Diamondbacks.,statsapi
2025,2025-03-09,109,AZ,,,,,,,,,RHP Casey Anderson roster status changed by Arizona Diamondbacks.,statsapi
2025,2025-03-11,109,AZ,,,,IL,,,,,RHP Jamison Hill roster status changed by Arizona Diamondbacks.,statsapi
2025,2025-03-23,109,AZ,,,,IL,60-Day-IL,60.0,,,Arizona Diamondbacks placed LHP Blake Walston on the 60-day injured list. Left ulnar collateral ligament sprain.,statsapi
2025,2025-03-24,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Kevin Ginkel on the 15-day injured list retroactive to March 24, 2025. Right shoulder inflammation.",statsapi
2025,2025-03-26,109,AZ,,,,IL,60-Day-IL,60.0,,,Arizona Diamondbacks placed LHP Jordan Montgomery on the 60-day injured list. Sprained left ulnar collateral ligament.,statsapi
2025,2025-03-24,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Kendall Graveman on the 15-day injured list retroactive to March 24, 2025. Right lumbar strain.",statsapi
2025,2025-03-24,109,AZ,,,,IL,10-Day-IL,10.0,,,"Arizona Diamondbacks placed SS Blaze Alexander on the 10-day injured list retroactive to March 24, 2025. Right oblique strain.",statsapi
2025,2025-04-05,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks placed 2B Ketel Marte on the 10-day injured list.,statsapi
2025,2025-04-15,109,AZ,,,,,,,,,Arizona Diamondbacks placed RHP Joe Elbis on the restricted list.,statsapi
2025,2025-07-06,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks placed 1B Pavin Smith on the 10-day injured list. Strained right oblique.,statsapi
2025,2025-04-18,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed LHP A.J. Puk on the 15-day injured list retroactive to April 18, 2025. Left elbow inflammation.",statsapi
2025,2025-04-29,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks activated RHP Kevin Ginkel from the 15-day injured list.,statsapi
2025,2025-05-01,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks placed RHP Justin Martinez on the 15-day injured list. Right shoulder inflammation.,statsapi
2025,2025-05-01,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks transferred LHP A.J. Puk from the 15-day injured list to the 60-day injured list. Left elbow inflammation.,statsapi
2025,2025-05-02,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks activated 2B Ketel Marte from the 10-day injured list.,statsapi
2025,2025-05-12,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks activated RHP Kendall Graveman from the 15-day injured list.,statsapi
2025,2025-05-14,109,AZ,,,,IL,,,,,LHP José Castillo roster status changed by Arizona Diamondbacks.,statsapi
2025,2025-05-15,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed LHP Eduardo Rodriguez on the 15-day injured list retroactive to May 15, 2025. Left shoulder inflammation.",statsapi
2025,2025-05-23,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks activated RHP Justin Martinez from the 15-day injured list.,statsapi
2025,2025-06-02,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Corbin Burnes on the 15-day injured list retroactive to June 2, 2025. Right elbow inflammation.",statsapi
2025,2025-06-05,109,AZ,,,,,,,,,Arizona Diamondbacks activated LHP Andrew Saalfrank.,statsapi
2025,2025-06-06,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks activated LHP Eduardo Rodriguez from the 15-day injured list.,statsapi
2025,2025-06-07,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks transferred RHP Corbin Burnes from the 15-day injured list to the 60-day injured list. Right elbow inflammation.,statsapi
2025,2025-06-07,109,AZ,,,,,,,,,Arizona Diamondbacks activated RHP Christian Montes De Oca.,statsapi
2025,2025-06-07,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks placed RHP Cristian Mena on the 15-day injured list. Right shoulder strain.,statsapi
2025,2025-06-08,109,AZ,,,,,,,,,Arizona Diamondbacks reassigned RHP Christian Montes De Oca to the minor leagues.,statsapi
2025,2025-06-08,109,AZ,,,,,,,,,Arizona Diamondbacks reassigned RHP Christian Montes De Oca to the minor leagues.,statsapi
2025,2025-06-08,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Kendall Graveman on the 15-day injured list retroactive to June 8, 2025. Right hip impingement.",statsapi
2025,2025-06-09,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Christian Montes De Oca on the 15-day injured list retroactive to June 9, 2025. Right elbow inflammation.",statsapi
2025,2025-06-10,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks transferred RHP Cristian Mena from the 15-day injured list to the 60-day injured list. Right shoulder strain.,statsapi
2025,2025-06-10,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks placed RHP Justin Martinez on the 15-day injured list. Right UCL sprain.,statsapi
2025,2025-06-15,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks transferred RHP Justin Martinez from the 15-day injured list to the 60-day injured list. Right UCL sprain.,statsapi
2025,2025-06-16,109,AZ,,,,IL,10-Day-IL,10.0,,,"Arizona Diamondbacks placed C Gabriel Moreno on the 10-day injured list retroactive to June 16, 2025. Right hand contusion.",statsapi
2025,2025-06-19,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks transferred RHP Christian Montes De Oca from the 15-day injured list to the 60-day injured list. Right elbow inflammation.,statsapi
2025,2025-06-21,109,AZ,,,,IL,10-Day-IL,10.0,,,"Arizona Diamondbacks placed RF Corbin Carroll on the 10-day injured list retroactive to June 21, 2025. Left wrist fracture.",statsapi
2025,2025-06-25,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks placed 2B Ildemaro Vargas on the 10-day injured list. Fractured fifth metatarsal in right foot.,statsapi
2025,2025-07-05,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks activated RF Corbin Carroll from the 10-day injured list.,statsapi
2025,2025-07-05,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Ryan Thompson on the 15-day injured list retroactive to July 5, 2025. Right scapular strain.",statsapi
2025,2025-07-06,109,AZ,,,,IL,60-Day-IL,60.0,,,Arizona Diamondbacks placed LHP Tommy Henry on the 60-day injured list. Left elbow discomfort.,statsapi
2025,2025-07-06,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Shelby Miller on the 15-day injured list retroactive to July 6, 2025. Right forearm strain.",statsapi
2025,2025-07-11,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks activated RHP Kendall Graveman from the 15-day injured list.,statsapi
2025,2025-07-08,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed LHP Jalen Beeks on the 15-day injured list retroactive to July 8, 2025. Lower back inflammation.",statsapi
2025,2025-07-18,109,AZ,,,,,,,,,Arizona Diamondbacks placed 2B Ketel Marte on the restricted list.,statsapi
2025,2025-07-18,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks transferred C Gabriel Moreno from the 10-day injured list to the 60-day injured list. Right hand contusion.,statsapi
2025,2025-07-20,109,AZ,,,,,,,,,Arizona Diamondbacks activated 2B Ketel Marte from the restricted list.,statsapi
2025,2025-07-24,109,AZ,,,,,,,,,Arizona Diamondbacks placed CF Alek Thomas on the bereavement list.,statsapi
2025,2025-07-27,109,AZ,,,,,,,,,Arizona Diamondbacks activated CF Alek Thomas from the bereavement list.,statsapi
2025,2025-08-01,109,AZ,,,,,,,,,Arizona Diamondbacks activated 1B Tyler Locklear.,statsapi
2025,2025-08-01,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks activated LHP Jalen Beeks from the 15-day injured list.,statsapi
2025,2025-08-03,109,AZ,,,,IL,15-Day-IL,15.0,,,"Arizona Diamondbacks placed RHP Kevin Ginkel on the 15-day injured list retroactive to August 3, 2025. Right shoulder sprain.",statsapi
2025,2025-08-06,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks transferred RHP Kevin Ginkel from the 15-day injured list to the 60-day injured list. Right shoulder sprain.,statsapi
2025,2025-08-13,109,AZ,,,,IL,15-Day-IL,15.0,,,Arizona Diamondbacks placed RHP Anthony DeSclafani on the 15-day injured list. Right thumb inflammation.,statsapi
2025,2025-08-18,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks activated 1B Pavin Smith from the 10-day injured list.,statsapi
2025,2025-08-18,109,AZ,,,,IL,10-Day-IL,10.0,,,Arizona Diamondbacks activated 2B Ildemaro Vargas from the 10-day injured list.,statsapi
2025,2025-08-22,109,AZ,,,,IL,60-Day-IL,60.0,,,Arizona Diamondbacks activated C Gabriel Moreno from the 60-day injured list.,statsapi
2025,2025-08-28,109,AZ,,,,IL,10-Day-IL,10.0,,,"Arizona Diamondbacks placed 1B Pavin Smith on the 10-day injured list retroactive to August 28, 2025. Left quad strain.",statsapi
2025,2025-03-01,110,BAL,,,,,,,,,SS Frederick Bencosme roster status changed by Baltimore Orioles.,statsapi
2025,2025-03-07,110,BAL,,,,,,,,,1B TT Bowens roster status changed by Baltimore Orioles.,statsapi
2025,2025-03-08,110,BAL,,,,,,,,,SS Griff O'Ferrall roster status changed by Baltimore Orioles.,statsapi
2025,2025-03-09,110,BAL,,,,,,,,,RHP Noah Denoyer roster status changed by Baltimore Orioles.,statsapi
2025,2025-03-11,110,BAL,,,,,,,,,CF Hudson Haskin roster status changed by Baltimore Orioles.,statsapi
2025,2025-03-21,110,BAL,,,,IL,60-Day-IL,60.0,,,Baltimore Orioles placed RHP Kyle Bradish on the 60-day injured list.,statsapi
2025,2025-03-23,110,BAL,,,,IL,60-Day-IL,60.0,,,Baltimore Orioles placed RHP Tyler Wells on the 60-day injured list. Right elbow UCL surgery.,statsapi
2025,2025-03-25,110,BAL,,,,,,,,,RHP Juan Nuñez roster status changed by Baltimore Orioles.,statsapi
2025,2025-03-24,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Andrew Kittredge on the 15-day injured list retroactive to March 24, 2025. Left knee debridement.",statsapi
2025,2025-03-24,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed SS Gunnar Henderson on the 10-day injured list retroactive to March 24, 2025. Right intercostal strain.",statsapi
2025,2025-03-24,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed LHP Trevor Rogers on the 15-day injured list retroactive to March 24, 2025. Right knee subluxation.",statsapi
2025,2025-03-24,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Chayce McDermott on the 15-day injured list retroactive to March 24, 2025. Right lat strain.",statsapi
2025,2025-03-24,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Grayson Rodriguez on the 15-day injured list retroactive to March 24, 2025. Right elbow inflammation.",statsapi
2025,2025-03-29,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Albert Suárez on the 15-day injured list retroactive to March 29, 2025. Right shoulder inflammation.",statsapi
2025,2025-03-31,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles placed LF Colton Cowser on the 10-day injured list. Left thumb fracture.,statsapi
2025,2025-04-04,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated SS Gunnar Henderson from the 10-day injured list.,statsapi
2025,2025-04-07,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles transferred RHP Albert Suárez from the 15-day injured list to the 60-day injured list. Right subscapularis strain.,statsapi
2025,2025-04-08,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Zach Eflin on the 15-day injured list retroactive to April 8, 2025. Right lat strain.",statsapi
2025,2025-04-09,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Colin Selby.,statsapi
2025,2025-04-14,110,BAL,,,,,,,,,RHP Scott Blewett roster status changed by Baltimore Orioles.,statsapi
2025,2025-04-15,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Scott Blewett.,statsapi
2025,2025-04-16,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Seranthony Domínguez.,statsapi
2025,2025-04-16,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Seranthony Domínguez.,statsapi
2025,2025-04-21,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Cody Poteet on the 15-day injured list retroactive to April 21, 2025. Right shoulder inflammation.",statsapi
2025,2025-04-24,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed RF Tyler O'Neill on the 10-day injured list retroactive to April 24, 2025. Neck inflammation.",statsapi
2025,2025-04-28,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles placed C Gary Sánchez on the 10-day injured list. Right wrist inflammation.,statsapi
2025,2025-04-28,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles transferred RHP Grayson Rodriguez from the 15-day injured list to the 60-day injured list. Right lat strain.,statsapi
2025,2025-04-28,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles transferred LF Colton Cowser from the 10-day injured list to the 60-day injured list.,statsapi
2025,2025-04-27,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed 2B Jordan Westburg on the 10-day injured list retroactive to April 27, 2025.",statsapi
2025,2025-05-01,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed 3B Ramón Urías on the 10-day injured list retroactive to May 1, 2025. Right hamstring strain.",statsapi
2025,2025-05-04,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles activated RHP Chayce McDermott from the 15-day injured list.,statsapi
2025,2025-05-09,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated RF Tyler O'Neill from the 10-day injured list.,statsapi
2025,2025-05-11,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles activated RHP Zach Eflin from the 15-day injured list.,statsapi
2025,2025-05-14,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated 3B Ramón Urías from the 10-day injured list.,statsapi
2025,2025-05-16,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed RF Tyler O'Neill on the 10-day injured list retroactive to May 16, 2025. Left shoulder impingement.",statsapi
2025,2025-05-21,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles activated RHP Andrew Kittredge from the 15-day injured list.,statsapi
2025,2025-05-21,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed LF Ramón Laureano on the 10-day injured list retroactive to May 21, 2025. Left ankle sprain.",statsapi
2025,2025-05-30,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles transferred RHP Cody Poteet from the 15-day injured list to the 60-day injured list. Right shoulder inflammation.,statsapi
2025,2025-05-29,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed CF Cedric Mullins on the 10-day injured list retroactive to May 29, 2025. Right hamstring strain.",statsapi
2025,2025-05-31,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles placed 1B Ryan Mountcastle on the 10-day injured list. Right hamstring strain.,statsapi
2025,2025-06-02,110,BAL,,,,IL,60-Day-IL,60.0,,,Baltimore Orioles activated LF Colton Cowser from the 60-day injured list.,statsapi
2025,2025-06-06,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated LF Ramón Laureano from the 10-day injured list.,statsapi
2025,2025-06-06,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Scott Blewett.,statsapi
2025,2025-06-06,110,BAL,,,,,,,,,RHP Scott Blewett roster status changed by Baltimore Orioles.,statsapi
2025,2025-06-06,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Scott Blewett.,statsapi
2025,2025-07-06,110,BAL,,,,IL,60-Day-IL,60.0,,,Baltimore Orioles placed SS Jorge Mateo on the 60-day injured list.,statsapi
2025,2025-06-08,110,BAL,,,,,,,,,Baltimore Orioles activated RHP Scott Blewett.,statsapi
2025,2025-06-07,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed SS Jorge Mateo on the 10-day injured list retroactive to June 7, 2025. Left elbow inflammation.",statsapi
2025,2025-06-10,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated CF Cedric Mullins from the 10-day injured list.,statsapi
2025,2025-06-10,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated 3B Jordan Westburg from the 10-day injured list.,statsapi
2025,2025-06-14,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated C Gary Sánchez from the 10-day injured list.,statsapi
2025,2025-06-16,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles placed LHP Cade Povich on the 15-day injured list. Left hip inflammation.,statsapi
2025,2025-06-20,110,BAL,,,,IL,10-Day-IL,10.0,,,"Baltimore Orioles placed C Adley Rutschman on the 10-day injured list retroactive to June 20, 2025. Left oblique strain.",statsapi
2025,2025-06-23,110,BAL,,,,IL,,,,,Baltimore Orioles placed C Maverick Handley on the 7-day injured list. Concussion.,statsapi
2025,2025-06-23,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles transferred 1B Ryan Mountcastle from the 10-day injured list to the 60-day injured list. Right hamstring strain.,statsapi
2025,2025-06-29,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Zach Eflin on the 15-day injured list retroactive to June 29, 2025. Low back discomfort.",statsapi
2025,2025-07-01,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles placed C Chadwick Tromp on the 10-day injured list. Lower back strain.,statsapi
2025,2025-07-01,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed LHP Keegan Akin on the 15-day injured list retroactive to July 1, 2025. Left shoulder inflammation.",statsapi
2025,2025-07-04,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated RF Tyler O'Neill from the 10-day injured list.,statsapi
2025,2025-07-13,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles placed RHP Scott Blewett on the 15-day injured list. Right elbow discomfort.,statsapi
2025,2025-07-23,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles activated RHP Zach Eflin from the 15-day injured list.,statsapi
2025,2025-07-23,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles transferred C Maverick Handley from the 7-day injured list to the 10-day injured list.,statsapi
2025,2025-07-21,110,BAL,,,,IL,15-Day-IL,15.0,,,"Baltimore Orioles placed RHP Félix Bautista on the 15-day injured list retroactive to July 21, 2025. Right shoulder discomfort.",statsapi
2025,2025-07-28,110,BAL,,,,,,,,,RHP Seranthony Domínguez roster status changed by Baltimore Orioles.,statsapi
2025,2025-07-28,110,BAL,,,,IL,15-Day-IL,15.0,,,Baltimore Orioles activated LHP Keegan Akin from the 15-day injured list.,statsapi
2025,2025-07-28,110,BAL,,,,IL,10-Day-IL,10.0,,,Baltimore Orioles activated C Adley Rutschman from the 10-day injured list.,statsapi
